,num_vars,names,bounds,sample_scaled
1539,1560,EX_glyhislys_e,"[-10, 0]",True
1540,1560,EX_glytyrlys_e,"[-10, 0]",True
1541,1560,EX_hisargcys_e,"[-10, 0]",True
1542,1560,EX_xol7ah3_e,"[-10, 0]",True
1543,1560,EX_xoldiolone_e,"[-10, 0]",True
1544,1560,EX_7klitchol_e,"[-10, 0]",True
1545,1560,EX_2obut_e,"[-10, 0]",True
1546,1560,EX_glcn_e,"[-10, 0]",True
1547,1560,EX_phpyr_e,"[-10, 0]",True
1548,1560,EX_2hyoxplac_e,"[-10, 0]",True
1549,1560,EX_glx_e,"[-10, 0]",True
1550,1560,EX_CE4970_e,"[-10, 0]",True
1551,1560,EX_actyr_e,"[-10, 0]",True
1552,1560,EX_sucaceto_e,"[-10, 0]",True
1553,1560,EX_nacvanala_e,"[-10, 0]",True
1554,1560,EX_2h3mv_e,"[-10, 0]",True
1555,1560,EX_3h3mglt_e,"[-10, 0]",True
1556,1560,EX_ppiogly_e,"[-10, 0]",True
1557,1560,EX_sbt__D_e,"[-10, 0]",True
1558,1560,EX_lvstacid_e,"[-10, 0]",True
1559,1560,EX_ptvstm13_e,"[-10, 0]",True
