RBFK	MNXR192609	keggR:R00549	bigg.reaction:RBFK ... bigg.reaction:RBFK_1 ... bigg.reaction:RBFK_h ... bigg.reaction:RBFKm ... bigg.reaction:R_RBFK ... bigg.reaction:R_RBFK_1 ... bigg.reaction:R_RBFK_h ... bigg.reaction:R_RBFKm ... biggR:RBFK ... biggR:RBFK_1 ... biggR:RBFK_h ... biggR:RBFKm ... biggR:R_RBFK ... biggR:R_RBFK_1 ... biggR:R_RBFK_h ... biggR:R_RBFKm ... deprecated:MNXR189838 ... deprecated:MNXR189839 ... kegg.reaction:R00549 ... keggR:R00549 ... sabiork.reaction:277 ... sabiorkR:277	1 MNXM1105927@MNXD1 + 1 MNXM40333@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM270@MNXD1 + 1 MNXM3@MNXD1
RBFSa	MNXR192628	biggR:DLDLBT	bigg.reaction:DLDLBT ... bigg.reaction:DMRLMS_h ... bigg.reaction:RBFSa ... bigg.reaction:RBFSa_1 ... bigg.reaction:R_DLDLBT ... bigg.reaction:R_DMRLMS_h ... bigg.reaction:R_RBFSa ... bigg.reaction:R_RBFSa_1 ... biggR:DLDLBT ... biggR:DMRLMS_h ... biggR:RBFSa ... biggR:RBFSa_1 ... biggR:R_DLDLBT ... biggR:R_DMRLMS_h ... biggR:R_RBFSa ... biggR:R_RBFSa_1 ... deprecated:MNXR190028	1 MNXM1102294@MNXD1 + 1 MNXM737103@MNXD1 = 1 MNXM1107754@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM9@MNXD1 + 2 WATER@MNXD1
RBFSb	MNXR192029	biggR:RBFS_h	bigg.reaction:RBFS_h ... bigg.reaction:RBFSb ... bigg.reaction:RBFSb_1 ... bigg.reaction:RIBFS ... bigg.reaction:R_RBFS_h ... bigg.reaction:R_RBFSb ... bigg.reaction:R_RBFSb_1 ... bigg.reaction:R_RIBFS ... biggR:RBFS_h ... biggR:RBFSb ... biggR:RBFSb_1 ... biggR:RIBFS ... biggR:R_RBFS_h ... biggR:R_RBFSb ... biggR:R_RBFSb_1 ... biggR:R_RIBFS ... deprecated:MNXR146234	2 MNXM1107754@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM270@MNXD1 + 1 MNXM737103@MNXD1
RBK	MNXR189840	rheaR:13697	bigg.reaction:RBK ... bigg.reaction:RBK2 ... bigg.reaction:RBKrg ... bigg.reaction:R_RBK ... bigg.reaction:R_RBK2 ... bigg.reaction:R_RBKrg ... biggR:RBK ... biggR:RBK2 ... biggR:RBKrg ... biggR:R_RBK ... biggR:R_RBK2 ... biggR:R_RBKrg ... deprecated:MNXR146236 ... deprecated:MNXR189841 ... kegg.reaction:R01051 ... keggR:R01051 ... metacyc.reaction:RIBOKIN-RXN ... metacycR:RIBOKIN-RXN ... rhea:13697 ... rhea:13698 ... rhea:13699 ... rhea:13700 ... rheaR:13697 ... rheaR:13698 ... rheaR:13699 ... rheaR:13700 ... seed.reaction:rxn00772 ... seed.reaction:rxn30058 ... seed.reaction:rxn33469 ... seedR:rxn00772 ... seedR:rxn30058 ... seedR:rxn33469	1 MNXM1104056@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1108051@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1
RBP4E	MNXR103434	rheaR:22368	bigg.reaction:RBP4E ... bigg.reaction:R_RBP4E ... biggR:RBP4E ... biggR:R_RBP4E ... deprecated:MNXR4588 ... kegg.reaction:R05850 ... keggR:R05850 ... metacyc.reaction:RIBULPEPIM-RXN ... metacycR:RIBULPEPIM-RXN ... rhea:22368 ... rhea:22369 ... rhea:22370 ... rhea:22371 ... rheaR:22368 ... rheaR:22369 ... rheaR:22370 ... rheaR:22371 ... sabiork.reaction:67 ... sabiorkR:67 ... seed.reaction:rxn04082 ... seedR:rxn04082	1 MNXM186@MNXD1 = 1 MNXM901@MNXD1
RE1944C	MNXR145438	biggR:RE1944C	bigg.reaction:RE1944C ... bigg.reaction:R_RE1944C ... biggR:RE1944C ... biggR:R_RE1944C ... deprecated:MNXR101081	1 MNXM1104314@MNXD1 + 1 MNXM11@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM729132@MNXD1
RHCCE	MNXR146294	biggR:RHCCE	bigg.reaction:RHCCE ... bigg.reaction:R_RHCCE ... biggR:RHCCE ... biggR:R_RHCCE ... deprecated:MNXR104026	1 MNXM1108056@MNXD1 + 1 MNXM123@MNXD1 = 1 MNXM731817@MNXD1
RIBABCte				
RIBFLVt2r				
RIBabc	MNXR146302	seedR:rxn05160	bigg.reaction:RIBabc ... bigg.reaction:RIBabcpp ... bigg.reaction:R_RIBabc ... bigg.reaction:R_RIBabcpp ... biggR:RIBabc ... biggR:RIBabcpp ... biggR:R_RIBabc ... biggR:R_RIBabcpp ... deprecated:MNXR104034 ... seed.reaction:rxn05160 ... seed.reaction:rxn09227 ... seedR:rxn05160 ... seedR:rxn09227	1 MNXM1108051@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1108051@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
